Mine Name,Company Name,State,District,Coalfield,Area,Type,Production,Mine_Type,Peer_Mean,Peer_Std,Peer_Count,Peer_Production_ZScore,Peer_Production_Anomaly,Peer_Operational_Risk,Peer_Production_Category,Peer_Production_Direction
Gourangdi-A OCP,ECL,West Bengal,Bardhaman,Mugma/Salanpur,Salanpur,OC,1.407,Opencast,4.168157205240175,7.919370943015163,229,-0.3486586529546894,0,8.716466323867236,Normal,Lower than peer average
Gourangdih Extn OC,ECL,West Bengal,Bardhaman,Mugma/Salanpur,Salanpur,OC,0.74,Opencast,4.168157205240175,7.919370943015163,229,-0.4328825142688623,0,10.822062856721558,Normal,Lower than peer average
Gouri -Pauni(A) OCM,WCL,Maharashtra,CHANDRAPUR,Wardha,Ballarpur,OC,2.574,Opencast,4.168157205240175,7.919370943015163,229,-0.20129846381879765,0,5.032461595469941,Normal,Lower than peer average
Gouri Deep,WCL,Maharashtra,CHANDRAPUR,Wardha,Ballarpur,OC,0.378,Opencast,4.168157205240175,7.919370943015163,229,-0.47859321561178675,0,11.964830390294669,Normal,Lower than peer average
Gouthampur Khani OCP,SCCL,Telangana,KHAMMAM,Godavari Valley,Kothagudem,OC,0.127,Opencast,4.168157205240175,7.919370943015163,229,-0.5102876521782896,0,12.75719130445724,Normal,Lower than peer average
Govindpur,CCL,Jharkhand,BOKARO,E. Bokaro,Kathara,UG,0.016,Underground,0.2080848484848485,0.3309294635266063,165,-0.5804404553099127,0,14.511011382747817,Normal,Lower than peer average
Govindpur Ph-II OCP,CCL,Jharkhand,BOKARO,E. Bokaro,Kathara,OC,0.944,Opencast,4.168157205240175,7.919370943015163,229,-0.4071228925176011,0,10.178072312940028,Normal,Lower than peer average
GP-IV-8 Coal Mine,AMBUJA,Chhattisgarh,RAIGARH,Mand Raigarh,Raigarh,UG,0.95,Underground,0.2080848484848485,0.3309294635266063,165,2.241913257311108,1,56.0478314327777,Unusual,Higher than peer average
Haldibari,SECL,Chhattisgarh,KOREA,Central India,Hasdeo,UG,0.592,Underground,0.2080848484848485,0.3309294635266063,165,1.1601117272058346,0,29.002793180145865,Normal,Higher than peer average
Hariajam,ECL,Jharkhand,DHANBAD,Mugma/Salanpur,Mugma,UG,0.047,Underground,0.2080848484848485,0.3309294635266063,165,-0.48676490382034987,0,12.169122595508746,Normal,Lower than peer average
Hindustan Lalpeth Colliery No.1,WCL,Maharashtra,CHANDRAPUR,Wardha,Chandrapur,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Hindustan Lalpeth OC,WCL,Maharashtra,CHANDRAPUR,Wardha,Chandrapur,OC,1.0,Opencast,4.168157205240175,7.919370943015163,229,-0.40005162380156856,0,10.001290595039213,Normal,Lower than peer average
Hingula OCP,MCL,Odisha,Angul,Talcher,Hingula,OC,13.06,Opencast,4.168157205240175,7.919370943015163,229,1.12279660325829,0,28.069915081457246,Normal,Higher than peer average
Hirakhand Bundia Mine,MCL,Odisha,JHARSUGUDA,IB Valley,Orient,UG,0.201,Underground,0.2080848484848485,0.3309294635266063,165,-0.02140893835607021,0,0.5352234589017553,Normal,Lower than peer average
Hurra C,ECL,Jharkhand,GODDA,Rajmahal,Rajmahal,OC,2.074,Opencast,4.168157205240175,7.919370943015163,229,-0.2644347916405165,0,6.610869791012912,Normal,Lower than peer average
"Indaram Khani-1A, Incline",SCCL,Telangana,MANCHERIAL,Godavari Valley,Srirampur,UG,0.196,Underground,0.2080848484848485,0.3309294635266063,165,-0.03651789827374164,0,0.9129474568435411,Normal,Lower than peer average
Indaram Khani-OC,SCCL,Telangana,MANCHERIAL,Godavari Valley,Srirampur,OC,1.221,Opencast,4.168157205240175,7.919370943015163,229,-0.3721453669043688,0,9.30363417260922,Normal,Lower than peer average
Int. Lakhanpur-Belpahar-Lilari OCP,MCL,Odisha,JHARSUGUDA,IB Valley,Lakhanpur,OC,32.201,Opencast,4.168157205240175,7.919370943015163,229,3.539781504929331,1,88.49453762323327,Highly Unusual,Higher than peer average
Itapara OC Patch,ECL,West Bengal,Bardhaman,Mugma/Salanpur,Salanpur,OC,0.208,Opencast,4.168157205240175,7.919370943015163,229,-0.5000595670711712,0,12.501489176779279,Normal,Lower than peer average
J. K. Nagar Colliery,ECL,West Bengal,Bardhaman,Raniganj,Satgram,UG,0.137,Underground,0.2080848484848485,0.3309294635266063,165,-0.21480362530226438,0,5.370090632556609,Normal,Lower than peer average
Jaganathpur,SECL,Chhattisgarh,SURGUJA,Central India,Bhatgaon,OC,2.832,Opencast,4.168157205240175,7.919370943015163,229,-0.1687201186627907,0,4.218002966569768,Normal,Lower than peer average
Jagannath Re-org OCP,MCL,Odisha,Angul,Talcher,Jagannath,OC,7.5,Opencast,4.168157205240175,7.919370943015163,229,0.4207206378807764,0,10.51801594701941,Normal,Higher than peer average
Jalagam Vengala Rao OC-2,SCCL,Telangana,KHAMMAM,Godavari Valley,Kothagudem,OC,11.068,Opencast,4.168157205240175,7.919370943015163,229,0.871261473216562,0,21.78153683041405,Normal,Higher than peer average
Jalipa,HIL,Chhattisgarh,RAIGARH,Mand-Raigarh,Gare Palma Area,OC,0.468,Opencast,4.168157205240175,7.919370943015163,229,-0.4672286766038774,0,11.680716915096935,Normal,Lower than peer average
Jamadoba Colliery,TSL,Jharkhand,DHANBAD,Jharia,Jamadoba,Mixed,0.05,Mixed,0.6418571428571429,1.2806088009610512,14,-0.46216857358232677,0,11.55421433955817,Normal,Lower than peer average
Jambad OCP,ECL,West Bengal,Bardhaman,Raniganj,Kajora,OC,0.47,Opencast,4.168157205240175,7.919370943015163,229,-0.4669761312925905,0,11.674403282314763,Normal,Lower than peer average
Jambad UG Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kajora,UG,0.113,Underground,0.2080848484848485,0.3309294635266063,165,-0.2873266329070872,0,7.18316582267718,Normal,Lower than peer average
Jamkhani Coal Mine,Vedanta,Odisha,SUNDARGARH,IB River,IB River,OC,2.126,Opencast,4.168157205240175,7.919370943015163,229,-0.2578686135470577,0,6.446715338676443,Normal,Lower than peer average
Jampali,SECL,Chhattisgarh,RAIGARH,Central India,Raigarh,OC,3.0,Opencast,4.168157205240175,7.919370943015163,229,-0.14750631251469318,0,3.6876578128673296,Normal,Lower than peer average
Jamuna 9 & 10 Jamuna RO,SECL,Madhya Pradesh,SHAHDOL,Central India,Jamuna & Kotma,UG,0.142,Underground,0.2080848484848485,0.3309294635266063,165,-0.19969466538459302,0,4.992366634614825,Normal,Lower than peer average
Jarangdih OC,CCL,Jharkhand,BOKARO,E. Bokaro,Kathara,OC,1.481,Opencast,4.168157205240175,7.919370943015163,229,-0.339314476437075,0,8.482861910926875,Normal,Lower than peer average
"Jawahar Khani OC-5,",SCCL,Telangana,KHAMMAM,Godavari Valley,Yellandu,OC,1.369,Opencast,4.168157205240175,7.919370943015163,229,-0.3534570138691401,0,8.836425346728502,Normal,Lower than peer average
Jayant Project,NCL,Madhya Pradesh,SINGRAULI,Singrauli,Jayant,OC,44.007,Opencast,4.168157205240175,7.919370943015163,229,5.030556477455756,1,100.0,Highly Unusual,Higher than peer average
Jhanjra Project Colliery,ECL,West Bengal,Bardhaman,Raniganj,Jhanjra,UG,2.659,Underground,0.2080848484848485,0.3309294635266063,165,7.406155757171199,1,100.0,Highly Unusual,Higher than peer average
Jharkhand OCP,CCL,Jharkhand,RAMGARH,W.Bokaro,Hazaribagh,OC,0.408,Opencast,4.168157205240175,7.919370943015163,229,-0.4748050359424837,0,11.870125898562092,Normal,Lower than peer average
Jhilimili Colliery,SECL,Chhattisgarh,KOREA,Central India,Baikunthpur,UG,0.37,Underground,0.2080848484848485,0.3309294635266063,165,0.4892739068612237,0,12.231847671530591,Normal,Higher than peer average
Jhingurda Project,NCL,Madhya Pradesh,SINGRAULI,Singrauli,Jhingurda,OC,4.9,Opencast,4.168157205240175,7.919370943015163,229,0.09241173320783848,0,2.310293330195962,Normal,Higher than peer average
Jhiria,SECL,Madhya Pradesh,SHAHDOL,Central India,Hasdeo,UG,0.189,Underground,0.2080848484848485,0.3309294635266063,165,-0.05767044215848165,0,1.4417610539620411,Normal,Lower than peer average
Jitpur Colliery,IISCO,Jharkhand,DHANBAD,Jharia,SAIL-BSL,UG,0.027,Underground,0.2080848484848485,0.3309294635266063,165,-0.5472007434910356,0,13.68001858727589,Normal,Lower than peer average
Jogidih,BCCL,Jharkhand,DHANBAD,Jharia,Govindpur,UG,0.013,Underground,0.2080848484848485,0.3309294635266063,165,-0.5895058312605156,0,14.73764578151289,Normal,Lower than peer average
Joyrampur,BCCL,Jharkhand,DHANBAD,Jharia,Lodna,OC,0.705,Opencast,4.168157205240175,7.919370943015163,229,-0.43730205721638266,0,10.932551430409566,Normal,Lower than peer average
"Junad,",WCL,Maharashtra,YAVATMAL,Wardha Valley,Wani North,OC,0.464,Opencast,4.168157205240175,7.919370943015163,229,-0.46773376722645116,0,11.69334418066128,Normal,Lower than peer average
K. Dewarkhand,CCL,Jharkhand,RANCHI,N.K.Coalfields,North Karanpura,OC,0.863,Opencast,4.168157205240175,7.919370943015163,229,-0.4173509776247195,0,10.433774440617988,Normal,Lower than peer average
Kabribad OC,CCL,Jharkhand,GIRIDIH,Giridih,Giridih OC,OC,0.41,Opencast,4.168157205240175,7.919370943015163,229,-0.47455249063119676,0,11.863812265779918,Normal,Lower than peer average
Kakatiya Khani-1 & 1A Incline,SCCL,Telangana,JAYASHANKAR BHUPALPALLY,Godavari Valley,Bhupalpalli,UG,0.221,Underground,0.2080848484848485,0.3309294635266063,165,0.039026901314615434,0,0.9756725328653858,Normal,Higher than peer average
Kakatiya Khani-5 Incline,SCCL,Telangana,JAYASHANKAR BHUPALPALLY,Godavari Valley,Bhupalpalli,UG,0.208,Underground,0.2080848484848485,0.3309294635266063,165,-0.00025639447133029067,0,0.0064098617832572665,Normal,Lower than peer average
"Kakatiya Khani-6, Incline",SCCL,Telangana,JAYASHANKAR BHUPALPALLY,Godavari Valley,Bhupalpalli,UG,0.121,Underground,0.2080848484848485,0.3309294635266063,165,-0.26315229703881293,0,6.578807425970323,Normal,Lower than peer average
Kakatiya Khani-8 & 8A Incline,SCCL,Telangana,JAYASHANKAR BHUPALPALLY,Godavari Valley,Bhupalpalli,UG,0.167,Underground,0.2080848484848485,0.3309294635266063,165,-0.12414986579623587,0,3.103746644905897,Normal,Lower than peer average
Kakatiya Khani-OC II,SCCL,Telangana,JAYASHANKAR BHUPALPALLY,Godavari Valley,Bhupalpalli,OC,1.499,Opencast,4.168157205240175,7.919370943015163,229,-0.3370415686354931,0,8.426039215887329,Normal,Lower than peer average
Kakatiya Khani-OC-III,SCCL,Telangana,JAYASHANKAR BHUPALPALLY,Godavari Valley,Bhupalpalli,OC,1.369,Opencast,4.168157205240175,7.919370943015163,229,-0.3534570138691401,0,8.836425346728502,Normal,Lower than peer average
Kakri Project,NCL,Madhya Pradesh,SINGRAULI,Singrauli,Kakri,OC,2.695,Opencast,4.168157205240175,7.919370943015163,229,-0.1860194724859417,0,4.650486812148542,Normal,Lower than peer average
Kalidaspur Project,ECL,West Bengal,BANKURA,Raniganj,Satgram,UG,0.075,Underground,0.2080848484848485,0.3309294635266063,165,-0.40215472828139004,0,10.053868207034752,Normal,Lower than peer average
Kalyan Khani OC,SCCL,Telangana,MANCHERIAL,Godavari Valley,Mandamari,OC,1.775,Opencast,4.168157205240175,7.919370943015163,229,-0.30219031567790433,0,7.554757891947609,Normal,Lower than peer average
Kalyan Khani-1 & 5 Incline,SCCL,Telangana,MANCHERIAL,Godavari Valley,Mandamari,UG,0.213,Underground,0.2080848484848485,0.3309294635266063,165,0.014852565446341141,0,0.37131413615852854,Normal,Higher than peer average
Kanchan OC,SECL,Madhya Pradesh,UMARIA,Central India,Johilla,OC,0.908,Opencast,4.168157205240175,7.919370943015163,229,-0.41166870812076484,0,10.29171770301912,Normal,Lower than peer average
Kaniha OCP,MCL,Odisha,Angul,Talcher,Kaniha,OC,11.811,Opencast,4.168157205240175,7.919370943015163,229,0.9650820563596363,0,24.12705140899091,Normal,Higher than peer average
Kankanee,BCCL,Jharkhand,DHANBAD,Jharia,Sijua,OC,0.334,Opencast,4.168157205240175,7.919370943015163,229,-0.484149212460098,0,12.103730311502451,Normal,Lower than peer average
Kapasara,ECL,Jharkhand,DHANBAD,Mugma/Salanpur,Mugma,OC,0.04,Opencast,4.168157205240175,7.919370943015163,229,-0.5212733732192687,0,13.031834330481718,Normal,Lower than peer average
Kapurdi,HIL,Chhattisgarh,RAIGARH,Mand-Raigarh,Gare Palma Area,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Kargali OC,CCL,Jharkhand,BOKARO,E. Bokaro,B & K Area,OC,0.0,Opencast,4.168157205240175,7.919370943015163,229,-0.5263242794450063,0,13.158106986125157,Normal,Lower than peer average
Karma,CCL,Jharkhand,RAMGARH,W.Bokaro,Kuju,OC,0.861,Opencast,4.168157205240175,7.919370943015163,229,-0.4176035229360064,0,10.44008807340016,Normal,Lower than peer average
KARO SPL OC,CCL,Jharkhand,BOKARO,E. Bokaro,B & K Area,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Karo-I OC,CCL,Jharkhand,BOKARO,E. Bokaro,B & K Area,OC,1.318,Opencast,4.168157205240175,7.919370943015163,229,-0.35989691930695533,0,8.997422982673884,Normal,Lower than peer average
Kasipet 1 Incline,SCCL,Telangana,MANCHERIAL,Godavari Valley,Mandamari,UG,0.146,Underground,0.2080848484848485,0.3309294635266063,165,-0.18760749745045588,0,4.690187436261397,Normal,Lower than peer average
Kasipet 2 Incline,SCCL,Telangana,MANCHERIAL,Godavari Valley,Mandamari,UG,0.097,Underground,0.2080848484848485,0.3309294635266063,165,-0.33567530464363576,0,8.391882616090895,Normal,Lower than peer average
Kathara Colly,CCL,Jharkhand,BOKARO,E. Bokaro,Kathara,OC,0.419,Opencast,4.168157205240175,7.919370943015163,229,-0.47341603673040583,0,11.835400918260145,Normal,Lower than peer average
Kathautia Open Cast Coal Mine,HIL,Jharkhand,PALAMU,Daltonganj,Kathautia,OC,0.183,Opencast,4.168157205240175,7.919370943015163,229,-0.5032163834622572,0,12.58040958655643,Normal,Lower than peer average
Katkona 1 & 2,SECL,Chhattisgarh,KOREA,Central India,Baikunthpur,UG,0.216,Underground,0.2080848484848485,0.3309294635266063,165,0.023917941396944,0,0.5979485349236,Normal,Higher than peer average
Kedla (OC),CCL,Jharkhand,RAMGARH,W.Bokaro,Hazaribagh,OC,0.0,Opencast,4.168157205240175,7.919370943015163,229,-0.5263242794450063,0,13.158106986125157,Normal,Lower than peer average
Kedla UG,CCL,Jharkhand,RAMGARH,W.Bokaro,Hazaribagh,UG,0.0,Underground,0.2080848484848485,0.3309294635266063,165,-0.6287891270464613,0,15.719728176161532,Normal,Lower than peer average
Kerandari,NTPC,Jharkhand,HAZARIBAGH,North Karanpura,Keredari,OC,0.235,Opencast,4.168157205240175,7.919370943015163,229,-0.4966502053687984,0,12.41625513421996,Normal,Lower than peer average
Ketki,SECL,Chhattisgarh,SURGUJA,Central India,Bisrampur,UG,0.028,Underground,0.2080848484848485,0.3309294635266063,165,-0.5441789515075013,0,13.604473787687532,Normal,Lower than peer average
Khadia Project,NCL,Uttar Pradesh,SONBHADRA,Singrauli,Khadia,OC,5.563,Opencast,4.168157205240175,7.919370943015163,229,0.17613050389943757,0,4.40326259748594,Normal,Higher than peer average
Khairagura OC,SCCL,Telangana,Komaram Bheem,Godavari Valley,Belampalli,OC,3.749,Opencast,4.168157205240175,7.919370943015163,229,-0.05292809343775833,0,1.3232023359439582,Normal,Lower than peer average
Khairaha,SECL,Madhya Pradesh,SHAHDOL,Central India,Sohagpur,UG,0.877,Underground,0.2080848484848485,0.3309294635266063,165,2.0213224425131053,1,50.533061062827635,Unusual,Higher than peer average
Khandra Colliery,ECL,West Bengal,Bardhaman,Raniganj,Bankola,UG,0.091,Underground,0.2080848484848485,0.3309294635266063,165,-0.35380605654484143,0,8.845151413621036,Normal,Lower than peer average
Kharkharee,BCCL,Jharkhand,DHANBAD,Jharia,Govindpur,UG,0.005,Underground,0.2080848484848485,0.3309294635266063,165,-0.6136801671287898,0,15.342004178219746,Normal,Lower than peer average
Khas Kajora Colliery,ECL,West Bengal,Bardhaman,Raniganj,Kajora,UG,0.136,Underground,0.2080848484848485,0.3309294635266063,165,-0.21782541728579866,0,5.445635432144966,Normal,Lower than peer average
